cod,message,cnt,list__dt,list__main__temp,list__main__feels_like,list__main__temp_min,list__main__temp_max,list__main__pressure,list__main__sea_level,list__main__grnd_level,list__main__humidity,list__main__temp_kf,list__weather__id,list__weather__main,list__weather__description,list__weather__icon,list__clouds__all,list__wind__speed,list__wind__deg,list__wind__gust,list__visibility,list__pop,list__rain__3h,list__sys__pod,list__dt_txt,city__id,city__name,city__coord__lat,city__coord__lon,city__country,city__population,city__timezone,city__sunrise,city__sunset
,,,1725343200,297.16,297.6,297.16,297.16,1013,1013,1007,76,0.0,801,Clouds,few clouds,02d,16,1.46,342,1.74,10000,0.0,,d,2024-09-03 06:00:00,,,,,,,,,
,,,1725354000,301.7,303.31,301.7,301.7,1014,1014,1007,59,0.0,800,Clear,clear sky,01d,0,1.14,164,2.34,10000,0.0,,d,2024-09-03 09:00:00,,,,,,,,,
,,,1725364800,301.19,303.76,301.19,301.19,1014,1014,1007,69,0.0,500,Rain,light rain,10d,12,5.5,140,4.7,10000,0.54,0.86,d,2024-09-03 12:00:00,,,,,,,,,
,,,1725375600,301.36,303.95,301.36,301.36,1013,1013,1006,68,0.0,500,Rain,light rain,10d,7,6.27,160,5.11,10000,0.42,0.29,d,2024-09-03 15:00:00,,,,,,,,,
,,,1725386400,299.54,299.54,299.54,299.54,1013,1013,1007,79,0.0,500,Rain,light rain,10n,5,3.55,161,4.77,10000,0.73,0.93,n,2024-09-03 18:00:00,,,,,,,,,
,,,1725397200,298.8,299.59,298.8,298.8,1014,1014,1008,83,0.0,800,Clear,clear sky,01n,0,1.51,155,2.63,10000,0.0,,n,2024-09-03 21:00:00,,,,,,,,,
,,,1725408000,298.1,298.84,298.1,298.1,1014,1014,1008,84,0.0,500,Rain,light rain,10n,0,1.46,126,2.15,10000,0.2,0.13,n,2024-09-04 00:00:00,,,,,,,,,
,,,1725418800,297.57,298.23,297.57,297.57,1013,1013,1006,83,0.0,800,Clear,clear sky,01n,1,1.76,347,1.99,10000,0.0,,n,2024-09-04 03:00:00,,,,,,,,,
,,,1725429600,297.9,298.47,297.9,297.9,1014,1014,1007,78,0.0,800,Clear,clear sky,01d,0,0.84,354,1.27,10000,0.0,,d,2024-09-04 06:00:00,,,,,,,,,
,,,1725440400,301.06,302.8,301.06,301.06,1014,1014,1007,63,0.0,800,Clear,clear sky,01d,0,3.1,168,2.49,10000,0.0,,d,2024-09-04 09:00:00,,,,,,,,,
,,,1725451200,301.08,303.68,301.08,301.08,1013,1013,1007,70,0.0,800,Clear,clear sky,01d,3,5.23,144,4.18,10000,0.0,,d,2024-09-04 12:00:00,,,,,,,,,
,,,1725462000,301.21,304.07,301.21,301.21,1012,1012,1005,71,0.0,801,Clouds,few clouds,02d,24,5.82,151,5.67,10000,0.0,,d,2024-09-04 15:00:00,,,,,,,,,
,,,1725472800,299.63,299.63,299.63,299.63,1011,1011,1004,83,0.0,802,Clouds,scattered clouds,03n,38,4.09,151,5.91,10000,0.0,,n,2024-09-04 18:00:00,,,,,,,,,
,,,1725483600,298.93,299.84,298.93,298.93,1013,1013,1006,87,0.0,500,Rain,light rain,10n,47,3.81,157,6.17,10000,0.26,0.16,n,2024-09-04 21:00:00,,,,,,,,,
,,,1725494400,298.2,299.08,298.2,298.2,1012,1012,1005,89,0.0,500,Rain,light rain,10n,50,1.5,52,1.55,10000,0.62,0.42,n,2024-09-05 00:00:00,,,,,,,,,
,,,1725505200,297.56,298.25,297.56,297.56,1010,1010,1003,84,0.0,803,Clouds,broken clouds,04n,71,1.18,8,1.95,10000,0.0,,n,2024-09-05 03:00:00,,,,,,,,,
,,,1725516000,298.06,298.83,298.06,298.06,1012,1012,1005,85,0.0,802,Clouds,scattered clouds,03d,35,1.93,150,3.77,10000,0.0,,d,2024-09-05 06:00:00,,,,,,,,,
,,,1725526800,301.52,304.11,301.52,301.52,1012,1012,1005,67,0.0,800,Clear,clear sky,01d,7,4.31,145,5.43,10000,0.0,,d,2024-09-05 09:00:00,,,,,,,,,
,,,1725537600,302.55,305.23,302.55,302.55,1011,1011,1005,62,0.0,800,Clear,clear sky,01d,6,6.37,155,6.17,10000,0.0,,d,2024-09-05 12:00:00,,,,,,,,,
,,,1725548400,302.32,304.47,302.32,302.32,1010,1010,1003,60,0.0,802,Clouds,scattered clouds,03d,26,5.22,163,5.03,10000,0.0,,d,2024-09-05 15:00:00,,,,,,,,,
,,,1725559200,299.47,299.47,299.47,299.47,1011,1011,1004,80,0.0,801,Clouds,few clouds,02n,13,5.84,152,8.57,10000,0.0,,n,2024-09-05 18:00:00,,,,,,,,,
,,,1725570000,298.43,299.21,298.43,298.43,1011,1011,1004,84,0.0,800,Clear,clear sky,01n,0,3.08,123,6.13,10000,0.0,,n,2024-09-05 21:00:00,,,,,,,,,
,,,1725580800,297.93,298.74,297.93,297.93,1011,1011,1004,87,0.0,800,Clear,clear sky,01n,0,2.68,115,5.05,10000,0.0,,n,2024-09-06 00:00:00,,,,,,,,,
,,,1725591600,297.6,298.37,297.6,297.6,1011,1011,1004,87,0.0,800,Clear,clear sky,01n,0,2.95,102,4.81,10000,0.0,,n,2024-09-06 03:00:00,,,,,,,,,
,,,1725602400,298.43,299.13,298.43,298.43,1011,1011,1005,81,0.0,800,Clear,clear sky,01d,0,2.31,83,4.21,10000,0.0,,d,2024-09-06 06:00:00,,,,,,,,,
200.0,0.0,40.0,1725958800,297.5,297.43,297.5,298.85,1011,1011,1005,55,-1.35,801,Clouds,few clouds,02d,13,12.12,318,15.42,10000,0.0,,d,2024-09-10 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1725944438.0,1725990035.0
,,,1725969600,299.14,299.14,299.14,300.29,1011,1011,1005,47,-1.15,800,Clear,clear sky,01d,7,11.38,317,13.69,10000,0.0,,d,2024-09-10 12:00:00,,,,,,,,,
,,,1725980400,299.08,298.85,299.08,299.08,1011,1011,1004,43,0.0,800,Clear,clear sky,01d,0,9.9,319,11.94,10000,0.0,,d,2024-09-10 15:00:00,,,,,,,,,
,,,1725991200,295.15,295.0,295.15,295.15,1012,1012,1005,61,0.0,800,Clear,clear sky,01n,0,7.81,316,11.4,10000,0.0,,n,2024-09-10 18:00:00,,,,,,,,,
,,,1726002000,293.51,293.35,293.51,293.51,1013,1013,1006,67,0.0,800,Clear,clear sky,01n,0,6.01,314,9.81,10000,0.0,,n,2024-09-10 21:00:00,,,,,,,,,
,,,1726012800,293.08,292.9,293.08,293.08,1012,1012,1005,68,0.0,800,Clear,clear sky,01n,1,5.71,310,10.16,10000,0.0,,n,2024-09-11 00:00:00,,,,,,,,,
,,,1726023600,293.41,293.27,293.41,293.41,1010,1010,1004,68,0.0,800,Clear,clear sky,01n,0,5.11,314,9.34,10000,0.0,,n,2024-09-11 03:00:00,,,,,,,,,
,,,1726034400,294.28,294.2,294.28,294.28,1011,1011,1004,67,0.0,800,Clear,clear sky,01d,0,4.99,305,7.96,10000,0.0,,d,2024-09-11 06:00:00,,,,,,,,,
,,,1726045200,298.8,298.67,298.8,298.8,1011,1011,1004,48,0.0,800,Clear,clear sky,01d,1,8.01,317,9.67,10000,0.0,,d,2024-09-11 09:00:00,,,,,,,,,
,,,1726056000,300.84,300.88,300.84,300.84,1011,1011,1004,45,0.0,800,Clear,clear sky,01d,1,7.93,325,8.7,10000,0.0,,d,2024-09-11 12:00:00,,,,,,,,,
,,,1726066800,299.66,299.66,299.66,299.66,1010,1010,1004,48,0.0,800,Clear,clear sky,01d,2,9.25,322,9.89,10000,0.0,,d,2024-09-11 15:00:00,,,,,,,,,
,,,1726077600,295.54,295.43,295.54,295.54,1012,1012,1005,61,0.0,800,Clear,clear sky,01n,1,7.93,321,11.8,10000,0.0,,n,2024-09-11 18:00:00,,,,,,,,,
,,,1726088400,293.44,293.43,293.44,293.44,1013,1013,1006,73,0.0,800,Clear,clear sky,01n,0,5.89,320,10.2,10000,0.0,,n,2024-09-11 21:00:00,,,,,,,,,
,,,1726099200,292.75,292.78,292.75,292.75,1013,1013,1006,77,0.0,801,Clouds,few clouds,02n,15,4.26,318,7.84,10000,0.0,,n,2024-09-12 00:00:00,,,,,,,,,
,,,1726110000,293.83,293.89,293.83,293.83,1012,1012,1005,74,0.0,804,Clouds,overcast clouds,04n,95,3.98,312,8.66,10000,0.0,,n,2024-09-12 03:00:00,,,,,,,,,
,,,1726120800,293.72,293.79,293.72,293.72,1013,1013,1006,75,0.0,803,Clouds,broken clouds,04d,84,2.87,302,4.53,10000,0.0,,d,2024-09-12 06:00:00,,,,,,,,,
,,,1726131600,298.88,298.81,298.88,298.88,1012,1012,1006,50,0.0,804,Clouds,overcast clouds,04d,100,3.6,275,6.74,10000,0.0,,d,2024-09-12 09:00:00,,,,,,,,,
,,,1726142400,301.09,301.62,301.09,301.09,1011,1011,1004,51,0.0,804,Clouds,overcast clouds,04d,97,8.59,248,10.31,10000,0.0,,d,2024-09-12 12:00:00,,,,,,,,,
,,,1726153200,297.81,298.05,297.81,297.81,1010,1010,1004,66,0.0,500,Rain,light rain,10d,92,9.35,267,13.18,10000,0.99,1.15,d,2024-09-12 15:00:00,,,,,,,,,
,,,1726164000,296.23,296.45,296.23,296.23,1010,1010,1004,71,0.0,500,Rain,light rain,10n,96,5.92,277,9.77,10000,0.97,1.02,n,2024-09-12 18:00:00,,,,,,,,,
,,,1726174800,293.71,293.86,293.71,293.71,1012,1012,1005,78,0.0,804,Clouds,overcast clouds,04n,87,5.94,328,8.48,10000,0.13,,n,2024-09-12 21:00:00,,,,,,,,,
,,,1726185600,292.79,292.69,292.79,292.79,1012,1012,1006,72,0.0,803,Clouds,broken clouds,04n,71,4.91,310,8.11,10000,0.0,,n,2024-09-13 00:00:00,,,,,,,,,
,,,1726196400,292.54,292.23,292.54,292.54,1012,1012,1006,65,0.0,802,Clouds,scattered clouds,03n,31,6.12,299,10.24,10000,0.0,,n,2024-09-13 03:00:00,,,,,,,,,
,,,1726207200,292.37,291.81,292.37,292.37,1014,1014,1007,56,0.0,802,Clouds,scattered clouds,03d,39,6.47,303,12.24,10000,0.0,,d,2024-09-13 06:00:00,,,,,,,,,
,,,1726218000,295.14,294.52,295.14,295.14,1015,1015,1008,43,0.0,802,Clouds,scattered clouds,03d,30,11.61,297,15.65,10000,0.0,,d,2024-09-13 09:00:00,,,,,,,,,
,,,1726228800,295.97,295.3,295.97,295.97,1016,1016,1009,38,0.0,801,Clouds,few clouds,02d,15,12.6,307,18.62,10000,0.0,,d,2024-09-13 12:00:00,,,,,,,,,
,,,1726239600,294.62,293.87,294.62,294.62,1015,1015,1009,40,0.0,800,Clear,clear sky,01d,0,12.71,307,20.26,10000,0.0,,d,2024-09-13 15:00:00,,,,,,,,,
,,,1726250400,292.22,291.49,292.22,292.22,1017,1017,1010,50,0.0,800,Clear,clear sky,01n,0,10.95,306,17.91,10000,0.0,,n,2024-09-13 18:00:00,,,,,,,,,
,,,1726261200,292.25,291.5,292.25,292.25,1018,1018,1011,49,0.0,800,Clear,clear sky,01n,0,9.37,311,15.67,10000,0.0,,n,2024-09-13 21:00:00,,,,,,,,,
,,,1726272000,291.98,291.3,291.98,291.98,1018,1018,1011,53,0.0,800,Clear,clear sky,01n,0,8.73,308,13.84,10000,0.0,,n,2024-09-14 00:00:00,,,,,,,,,
,,,1726282800,291.33,290.69,291.33,291.33,1017,1017,1010,57,0.0,801,Clouds,few clouds,02n,15,6.39,300,10.35,10000,0.0,,n,2024-09-14 03:00:00,,,,,,,,,
,,,1726293600,291.82,291.26,291.82,291.82,1017,1017,1010,58,0.0,801,Clouds,few clouds,02d,24,5.17,299,8.93,10000,0.0,,d,2024-09-14 06:00:00,,,,,,,,,
,,,1726304400,295.76,295.17,295.76,295.76,1017,1017,1010,42,0.0,800,Clear,clear sky,01d,1,6.49,327,7.83,10000,0.0,,d,2024-09-14 09:00:00,,,,,,,,,
,,,1726315200,296.98,296.41,296.98,296.98,1017,1017,1010,38,0.0,800,Clear,clear sky,01d,0,9.39,316,10.31,10000,0.0,,d,2024-09-14 12:00:00,,,,,,,,,
,,,1726326000,296.32,295.76,296.32,296.32,1015,1015,1009,41,0.0,801,Clouds,few clouds,02d,11,8.98,307,10.97,10000,0.0,,d,2024-09-14 15:00:00,,,,,,,,,
,,,1726336800,292.77,292.22,292.77,292.77,1016,1016,1009,55,0.0,800,Clear,clear sky,01n,8,6.02,291,9.02,10000,0.0,,n,2024-09-14 18:00:00,,,,,,,,,
,,,1726347600,291.79,291.22,291.79,291.79,1017,1017,1010,58,0.0,801,Clouds,few clouds,02n,12,5.69,301,9.7,10000,0.0,,n,2024-09-14 21:00:00,,,,,,,,,
,,,1726358400,290.63,290.1,290.63,290.63,1015,1015,1009,64,0.0,800,Clear,clear sky,01n,6,3.85,335,5.63,10000,0.0,,n,2024-09-15 00:00:00,,,,,,,,,
,,,1726369200,289.37,288.88,289.37,289.37,1015,1015,1008,70,0.0,800,Clear,clear sky,01n,0,3.19,326,4.73,10000,0.0,,n,2024-09-15 03:00:00,,,,,,,,,
,,,1726380000,289.65,289.18,289.65,289.65,1015,1015,1008,70,0.0,800,Clear,clear sky,01d,0,3.27,327,4.97,10000,0.0,,d,2024-09-15 06:00:00,,,,,,,,,
200.0,0.0,40.0,1715331600,292.52,292.05,292.52,293.85,1016,1016,1011,59,-1.33,800,Clear,clear sky,01d,0,3.84,323,4.2,10000,0.0,,d,2024-05-10 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1715314488.0,1715365508.0
,,,1715342400,293.48,293.03,293.48,295.4,1016,1016,1011,56,-1.92,802,Clouds,scattered clouds,03d,33,2.24,292,4.16,10000,0.0,,d,2024-05-10 12:00:00,,,,,,,,,
,,,1715353200,294.23,293.83,294.23,295.08,1017,1017,1010,55,-0.85,803,Clouds,broken clouds,04d,65,2.3,169,2.65,10000,0.0,,d,2024-05-10 15:00:00,,,,,,,,,
,,,1715364000,290.84,290.65,290.84,290.84,1017,1017,1010,76,0.0,803,Clouds,broken clouds,04d,71,1.92,136,2.33,10000,0.0,,d,2024-05-10 18:00:00,,,,,,,,,
,,,1715374800,288.94,288.64,288.94,288.94,1018,1018,1011,79,0.0,801,Clouds,few clouds,02n,11,2.85,336,2.89,10000,0.0,,n,2024-05-10 21:00:00,,,,,,,,,
,,,1715385600,288.15,287.82,288.15,288.15,1017,1017,1011,81,0.0,800,Clear,clear sky,01n,9,3.86,328,4.57,10000,0.0,,n,2024-05-11 00:00:00,,,,,,,,,
,,,1715396400,287.8,287.38,287.8,287.8,1017,1017,1010,79,0.0,800,Clear,clear sky,01n,0,3.41,330,4.03,10000,0.0,,n,2024-05-11 03:00:00,,,,,,,,,
,,,1715407200,290.27,289.81,290.27,290.27,1018,1018,1011,68,0.0,800,Clear,clear sky,01d,3,3.08,324,3.83,10000,0.0,,d,2024-05-11 06:00:00,,,,,,,,,
,,,1715418000,294.66,294.28,294.66,294.66,1018,1018,1011,54,0.0,802,Clouds,scattered clouds,03d,48,1.49,200,1.55,10000,0.0,,d,2024-05-11 09:00:00,,,,,,,,,
,,,1715428800,293.64,293.26,293.64,293.64,1018,1018,1012,58,0.0,802,Clouds,scattered clouds,03d,43,5.87,149,5.53,10000,0.0,,d,2024-05-11 12:00:00,,,,,,,,,
,,,1715439600,293.14,292.79,293.14,293.14,1018,1018,1011,61,0.0,800,Clear,clear sky,01d,2,7.19,146,8.14,10000,0.0,,d,2024-05-11 15:00:00,,,,,,,,,
,,,1715450400,291.22,290.94,291.22,291.22,1018,1018,1011,71,0.0,800,Clear,clear sky,01d,0,4.5,155,6.27,10000,0.0,,d,2024-05-11 18:00:00,,,,,,,,,
,,,1715461200,289.68,289.32,289.68,289.68,1019,1019,1012,74,0.0,800,Clear,clear sky,01n,0,1.09,172,1.18,10000,0.0,,n,2024-05-11 21:00:00,,,,,,,,,
,,,1715472000,289.06,288.59,289.06,289.06,1018,1018,1012,72,0.0,800,Clear,clear sky,01n,0,0.98,294,1.03,10000,0.0,,n,2024-05-12 00:00:00,,,,,,,,,
,,,1715482800,288.13,287.64,288.13,288.13,1018,1018,1011,75,0.0,800,Clear,clear sky,01n,0,0.33,213,0.57,10000,0.0,,n,2024-05-12 03:00:00,,,,,,,,,
,,,1715493600,290.53,289.97,290.53,290.53,1019,1019,1012,63,0.0,800,Clear,clear sky,01d,0,0.44,9,0.48,10000,0.0,,d,2024-05-12 06:00:00,,,,,,,,,
,,,1715504400,293.78,293.23,293.78,293.78,1018,1018,1012,51,0.0,800,Clear,clear sky,01d,0,3.05,176,2.66,10000,0.0,,d,2024-05-12 09:00:00,,,,,,,,,
,,,1715515200,293.36,293.0,293.36,293.36,1018,1018,1011,60,0.0,800,Clear,clear sky,01d,2,6.01,159,6.09,10000,0.0,,d,2024-05-12 12:00:00,,,,,,,,,
,,,1715526000,292.91,292.61,292.91,292.91,1017,1017,1010,64,0.0,800,Clear,clear sky,01d,6,5.79,156,6.61,10000,0.0,,d,2024-05-12 15:00:00,,,,,,,,,
,,,1715536800,290.8,290.55,290.8,290.8,1017,1017,1010,74,0.0,802,Clouds,scattered clouds,03d,26,2.85,153,3.8,10000,0.0,,d,2024-05-12 18:00:00,,,,,,,,,
,,,1715547600,289.56,289.21,289.56,289.56,1018,1018,1011,75,0.0,804,Clouds,overcast clouds,04n,85,0.69,158,1.02,10000,0.0,,n,2024-05-12 21:00:00,,,,,,,,,
,,,1715558400,288.96,288.66,288.96,288.96,1017,1017,1010,79,0.0,804,Clouds,overcast clouds,04n,91,1.16,102,1.38,10000,0.0,,n,2024-05-13 00:00:00,,,,,,,,,
,,,1715569200,288.89,288.5,288.89,288.89,1016,1016,1009,76,0.0,804,Clouds,overcast clouds,04n,100,1.15,134,1.34,10000,0.0,,n,2024-05-13 03:00:00,,,,,,,,,
,,,1715580000,291.06,290.68,291.06,291.06,1016,1016,1009,68,0.0,804,Clouds,overcast clouds,04d,100,2.68,136,4.37,10000,0.0,,d,2024-05-13 06:00:00,,,,,,,,,
,,,1715590800,293.46,293.11,293.46,293.46,1015,1015,1009,60,0.0,802,Clouds,scattered clouds,03d,42,4.09,165,3.98,10000,0.0,,d,2024-05-13 09:00:00,,,,,,,,,
,,,1715601600,293.16,292.86,293.16,293.16,1015,1015,1008,63,0.0,803,Clouds,broken clouds,04d,56,5.32,150,5.47,10000,0.0,,d,2024-05-13 12:00:00,,,,,,,,,
,,,1715612400,293.17,292.92,293.17,293.17,1013,1013,1007,65,0.0,804,Clouds,overcast clouds,04d,100,5.01,146,5.26,10000,0.0,,d,2024-05-13 15:00:00,,,,,,,,,
,,,1715623200,291.15,291.07,291.15,291.15,1013,1013,1006,79,0.0,804,Clouds,overcast clouds,04d,93,3.39,150,4.69,10000,0.0,,d,2024-05-13 18:00:00,,,,,,,,,
,,,1715634000,289.76,289.62,289.76,289.76,1013,1013,1006,82,0.0,802,Clouds,scattered clouds,03n,25,2.55,142,2.51,10000,0.0,,n,2024-05-13 21:00:00,,,,,,,,,
,,,1715644800,289.34,289.26,289.34,289.34,1012,1012,1005,86,0.0,802,Clouds,scattered clouds,03n,35,3.01,135,3.58,10000,0.0,,n,2024-05-14 00:00:00,,,,,,,,,
,,,1715655600,289.37,289.21,289.37,289.37,1010,1010,1004,83,0.0,803,Clouds,broken clouds,04n,54,3.19,133,4.62,10000,0.0,,n,2024-05-14 03:00:00,,,,,,,,,
,,,1715666400,291.7,291.41,291.7,291.7,1010,1010,1003,69,0.0,803,Clouds,broken clouds,04d,77,3.17,136,5.74,10000,0.0,,d,2024-05-14 06:00:00,,,,,,,,,
,,,1715677200,293.88,293.63,293.88,293.88,1010,1010,1003,62,0.0,804,Clouds,overcast clouds,04d,100,6.35,139,9.19,10000,0.0,,d,2024-05-14 09:00:00,,,,,,,,,
,,,1715688000,294.26,294.02,294.26,294.26,1009,1009,1003,61,0.0,804,Clouds,overcast clouds,04d,100,7.19,150,9.75,10000,0.0,,d,2024-05-14 12:00:00,,,,,,,,,
,,,1715698800,294.5,294.28,294.5,294.5,1008,1008,1001,61,0.0,804,Clouds,overcast clouds,04d,100,6.01,148,8.67,10000,0.0,,d,2024-05-14 15:00:00,,,,,,,,,
,,,1715709600,292.17,292.06,292.17,292.17,1008,1008,1001,74,0.0,803,Clouds,broken clouds,04d,84,4.78,152,7.77,10000,0.0,,d,2024-05-14 18:00:00,,,,,,,,,
,,,1715720400,290.22,290.18,290.22,290.22,1008,1008,1002,84,0.0,801,Clouds,few clouds,02n,16,3.74,138,6.95,10000,0.0,,n,2024-05-14 21:00:00,,,,,,,,,
,,,1715731200,290.17,290.33,290.17,290.17,1008,1008,1001,92,0.0,500,Rain,light rain,10n,56,3.05,168,4.59,10000,0.2,0.1,n,2024-05-15 00:00:00,,,,,,,,,
,,,1715742000,289.46,289.6,289.46,289.46,1007,1007,1000,94,0.0,500,Rain,light rain,10n,100,1.37,332,1.18,10000,0.2,0.18,n,2024-05-15 03:00:00,,,,,,,,,
,,,1715752800,291.51,291.46,291.51,291.51,1007,1007,1000,79,0.0,500,Rain,light rain,10d,95,0.86,315,0.79,10000,0.2,0.15,d,2024-05-15 06:00:00,,,,,,,,,
200.0,0.0,40.0,1726477200,292.7,292.25,292.7,295.29,1013,1013,1005,59,-2.59,800,Clear,clear sky,01d,4,3.5,313,5.12,10000,0.0,,d,2024-09-16 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1726463160.0,1726507850.0
,,,1726488000,295.41,294.94,295.41,297.41,1011,1011,1004,48,-2.0,802,Clouds,scattered clouds,03d,36,4.84,312,4.33,10000,0.0,,d,2024-09-16 12:00:00,,,,,,,,,
,,,1726498800,296.54,296.14,296.54,296.54,1009,1009,1002,46,0.0,804,Clouds,overcast clouds,04d,98,6.94,294,5.56,10000,0.0,,d,2024-09-16 15:00:00,,,,,,,,,
,,,1726509600,292.46,292.01,292.46,292.46,1009,1009,1003,60,0.0,804,Clouds,overcast clouds,04n,99,4.93,280,6.53,10000,0.0,,n,2024-09-16 18:00:00,,,,,,,,,
,,,1726520400,290.55,290.12,290.55,290.55,1010,1010,1003,68,0.0,803,Clouds,broken clouds,04n,70,2.6,337,2.77,10000,0.0,,n,2024-09-16 21:00:00,,,,,,,,,
,,,1726531200,289.94,289.53,289.94,289.94,1009,1009,1003,71,0.0,802,Clouds,scattered clouds,03n,49,2.6,322,2.79,10000,0.0,,n,2024-09-17 00:00:00,,,,,,,,,
,,,1726542000,290.09,289.69,290.09,290.09,1009,1009,1002,71,0.0,801,Clouds,few clouds,02n,22,2.82,317,3.13,10000,0.0,,n,2024-09-17 03:00:00,,,,,,,,,
,,,1726552800,290.33,290.01,290.33,290.33,1010,1010,1003,73,0.0,802,Clouds,scattered clouds,03d,33,3.37,326,4.17,10000,0.0,,d,2024-09-17 06:00:00,,,,,,,,,
,,,1726563600,295.42,295.11,295.42,295.42,1010,1010,1003,54,0.0,801,Clouds,few clouds,02d,18,2.11,311,1.8,10000,0.0,,d,2024-09-17 09:00:00,,,,,,,,,
,,,1726574400,296.74,296.54,296.74,296.74,1010,1010,1003,53,0.0,801,Clouds,few clouds,02d,14,6.39,164,3.64,10000,0.0,,d,2024-09-17 12:00:00,,,,,,,,,
,,,1726585200,295.96,295.84,295.96,295.96,1010,1010,1003,59,0.0,500,Rain,light rain,10d,51,2.85,159,2.42,10000,1.0,1.53,d,2024-09-17 15:00:00,,,,,,,,,
,,,1726596000,294.12,293.97,294.12,294.12,1012,1012,1005,65,0.0,500,Rain,light rain,10n,64,2.99,66,4.06,10000,1.0,2.04,n,2024-09-17 18:00:00,,,,,,,,,
,,,1726606800,293.55,293.34,293.55,293.55,1013,1013,1006,65,0.0,803,Clouds,broken clouds,04n,70,2.39,85,3.1,10000,0.0,,n,2024-09-17 21:00:00,,,,,,,,,
,,,1726617600,291.68,291.49,291.68,291.68,1013,1013,1006,73,0.0,802,Clouds,scattered clouds,03n,38,0.93,32,1.58,10000,0.0,,n,2024-09-18 00:00:00,,,,,,,,,
,,,1726628400,291.31,291.11,291.31,291.31,1013,1013,1006,74,0.0,802,Clouds,scattered clouds,03n,46,1.5,25,1.71,10000,0.0,,n,2024-09-18 03:00:00,,,,,,,,,
,,,1726639200,291.46,291.23,291.46,291.46,1013,1013,1007,72,0.0,803,Clouds,broken clouds,04d,69,1.49,343,1.64,10000,0.0,,d,2024-09-18 06:00:00,,,,,,,,,
,,,1726650000,294.95,294.62,294.95,294.95,1014,1014,1007,55,0.0,803,Clouds,broken clouds,04d,69,0.24,292,0.94,10000,0.0,,d,2024-09-18 09:00:00,,,,,,,,,
,,,1726660800,295.84,295.71,295.84,295.84,1014,1014,1007,59,0.0,804,Clouds,overcast clouds,04d,85,5.17,158,3.98,10000,0.0,,d,2024-09-18 12:00:00,,,,,,,,,
,,,1726671600,295.59,295.56,295.59,295.59,1013,1013,1006,64,0.0,500,Rain,light rain,10d,92,5.23,162,5.26,10000,0.22,0.15,d,2024-09-18 15:00:00,,,,,,,,,
,,,1726682400,294.23,294.27,294.23,294.23,1014,1014,1007,72,0.0,500,Rain,light rain,10n,82,1.74,136,2.19,10000,0.9,1.21,n,2024-09-18 18:00:00,,,,,,,,,
,,,1726693200,293.52,293.54,293.52,293.52,1015,1015,1008,74,0.0,500,Rain,light rain,10n,63,1.15,48,2.03,10000,0.28,0.11,n,2024-09-18 21:00:00,,,,,,,,,
,,,1726704000,292.84,292.88,292.84,292.84,1014,1014,1007,77,0.0,500,Rain,light rain,10n,47,1.87,44,1.76,10000,0.31,0.19,n,2024-09-19 00:00:00,,,,,,,,,
,,,1726714800,291.76,291.79,291.76,291.76,1013,1013,1006,81,0.0,802,Clouds,scattered clouds,03n,33,1.52,3,1.47,10000,0.0,,n,2024-09-19 03:00:00,,,,,,,,,
,,,1726725600,291.96,291.96,291.96,291.96,1013,1013,1006,79,0.0,803,Clouds,broken clouds,04d,64,1.93,337,2.16,10000,0.0,,d,2024-09-19 06:00:00,,,,,,,,,
,,,1726736400,294.99,294.87,294.99,294.99,1013,1013,1007,63,0.0,804,Clouds,overcast clouds,04d,92,1.59,162,1.76,10000,0.0,,d,2024-09-19 09:00:00,,,,,,,,,
,,,1726747200,296.08,296.05,296.08,296.08,1013,1013,1006,62,0.0,804,Clouds,overcast clouds,04d,96,4.01,148,3.16,10000,0.0,,d,2024-09-19 12:00:00,,,,,,,,,
,,,1726758000,296.63,296.63,296.63,296.63,1012,1012,1005,61,0.0,803,Clouds,broken clouds,04d,84,5.19,151,4.46,10000,0.0,,d,2024-09-19 15:00:00,,,,,,,,,
,,,1726768800,294.48,294.47,294.48,294.48,1013,1013,1006,69,0.0,803,Clouds,broken clouds,04n,81,3.48,119,5.23,10000,0.0,,n,2024-09-19 18:00:00,,,,,,,,,
,,,1726779600,293.4,293.39,293.4,293.4,1014,1014,1007,73,0.0,804,Clouds,overcast clouds,04n,100,2.14,57,2.44,10000,0.0,,n,2024-09-19 21:00:00,,,,,,,,,
,,,1726790400,292.69,292.68,292.69,292.69,1014,1014,1007,76,0.0,804,Clouds,overcast clouds,04n,98,1.46,347,1.7,10000,0.0,,n,2024-09-20 00:00:00,,,,,,,,,
,,,1726801200,291.66,291.66,291.66,291.66,1014,1014,1007,80,0.0,803,Clouds,broken clouds,04n,68,1.38,8,1.43,10000,0.0,,n,2024-09-20 03:00:00,,,,,,,,,
,,,1726812000,291.77,291.72,291.77,291.77,1015,1015,1008,78,0.0,802,Clouds,scattered clouds,03d,36,1.13,350,1.27,10000,0.0,,d,2024-09-20 06:00:00,,,,,,,,,
,,,1726822800,295.46,295.34,295.46,295.46,1016,1016,1009,61,0.0,800,Clear,clear sky,01d,2,0.5,196,0.41,10000,0.0,,d,2024-09-20 09:00:00,,,,,,,,,
